id,time,x,y,player_id
1368,410,343.067,497.607,16
1369,412,346.896,480.382,14
1370,414,1013.87,299.922,12
1371,414,756.842,408.0,4
1372,414,506.333,405.234,10
1373,416,310.898,323.226,15
1374,416,721.829,408.0,17
1375,418,545.252,673.854,1
1376,418,537.711,642.296,15
1377,420,346.896,480.382,14
1378,420,400.922,493.011,16
1379,422,756.842,408.0,4
1380,422,339.295,482.984,14
1381,424,533.333,389.713,8
1382,424,514.546,691.783,16
1383,426,514.73,406.247,17
1384,426,1013.87,299.922,12
1385,428,545.252,673.854,1
1386,428,362.5,407.246,9
1387,430,756.842,408.0,4
1388,430,525.157,694.383,5
1389,432,281.696,257.58,8
1390,432,596.389,609.061,14
1391,434,514.73,406.247,17
1392,434,257.154,471.94,2
1393,434,401.727,596.983,11
1394,436,423.78,489.016,10
1395,436,1013.87,299.922,12
1396,438,412.261,596.297,16
1397,438,528.378,425.321,11
1398,438,544.329,682.189,14
1399,440,514.73,406.247,17
1400,440,855.522,427.912,1
1401,440,329.868,476.126,13
1402,442,257.154,471.94,2
1403,442,1013.87,299.922,12
1404,444,549.902,834.522,15
1405,444,281.696,257.58,8
1406,446,412.261,596.297,16
1407,446,756.842,408.0,4
1408,448,346.976,495.916,11
1409,448,1013.87,299.922,12
1410,450,522.717,405.616,15
1411,450,544.745,479.982,17
1412,452,417.719,605.745,16
1413,452,593.905,414.297,5
1414,454,346.976,495.916,11
1415,454,238.304,497.416,17
1416,456,855.522,427.912,1
1417,456,377.305,378.654,4
1418,458,353.573,487.925,13
1419,458,377.305,378.654,4
1420,458,1013.87,299.922,12
1421,460,340.547,369.161,2
1422,460,593.905,414.297,5
1423,462,346.991,489.514,16
1424,462,238.304,497.416,17
1425,464,888.202,322.26,18
1426,464,1013.87,299.922,12
1427,466,498.976,709.654,14
1428,466,504.297,527.579,17
1429,468,593.905,414.297,5
1430,468,379.042,402.771,9
1431,470,421.742,557.147,15
1432,470,377.305,378.654,4
1433,472,436.411,556.168,8
1434,472,855.522,427.912,1
1435,474,346.991,489.514,16
1436,476,503.849,666.182,11
1437,476,436.502,587.502,16
1438,478,353.573,487.925,13
1439,478,321.514,573.368,7
1440,480,341.65,337.624,14
1441,480,504.297,527.579,17
1442,486,353.573,487.925,13
1443,486,750.816,398.02,16
1444,488,580.063,410.546,5
1445,488,855.522,427.912,1
1446,488,341.65,337.624,14
1447,488,743.002,398.835,4
1448,490,344.194,482.468,17
1449,490,379.042,402.771,9
1450,492,373.399,417.98,15
1451,492,648.713,378.654,11
1452,494,1013.87,299.922,12
1453,494,362.195,405.301,2
1454,494,421.217,553.49,8
1455,496,372.649,394.241,14
1456,496,750.816,398.02,16
1457,498,344.194,482.468,17
1458,498,440.095,540.651,5
1459,498,344.448,374.251,13
1460,500,490.54,737.773,8
1461,500,362.195,405.301,2
1462,500,743.002,398.835,4
1463,502,1013.87,299.922,12
1464,502,295.475,287.553,11
1465,504,373.399,417.98,15
1466,504,544.893,403.597,16
1467,506,640.0,487.149,2
1468,506,549.237,486.0,1
1469,508,527.094,410.699,5
1470,508,336.13,393.911,5
1471,510,345.406,480.588,13
1472,510,423.78,489.016,10
1473,510,1013.87,299.922,12
1474,512,347.045,477.933,14
1475,512,640.0,487.149,2
1476,512,321.514,573.368,7
1477,514,960.0,322.67,12
1478,516,496.551,732.669,8
1479,516,528.294,396.317,13
1480,518,344.194,482.468,17
1481,518,735.941,523.119,16
1482,522,355.927,325.76,15
1483,522,702.614,480.692,13
1484,522,423.369,522.82,11
1485,524,344.194,482.468,17
1486,524,587.207,409.195,2
1487,526,960.0,322.67,12
1488,526,326.673,451.998,1
1489,530,743.002,398.835,4
1490,530,336.13,393.911,5
1491,532,661.132,435.845,16
1492,532,346.757,491.628,10
1493,534,488.868,690.407,17
1494,536,587.207,409.195,2
1495,536,496.551,732.669,8
1496,538,347.045,477.933,14
1497,538,326.673,451.998,1
1498,540,538.219,682.998,5
1499,540,728.346,321.791,13
1500,542,633.888,394.864,15
1501,542,761.219,417.165,4
1502,544,661.132,435.845,16
1503,544,960.0,322.67,12
1504,544,530.206,402.457,14
1505,546,513.604,408.0,17
1506,548,345.915,509.314,5
1507,548,423.369,522.82,11
1508,550,547.175,390.472,4
1509,550,728.346,321.791,13
1510,554,543.949,494.519,17
1511,554,326.673,451.998,1
1512,554,733.857,408.949,2
1513,558,421.6,560.192,15
1514,558,733.857,408.949,2
1515,560,960.0,322.67,12
1516,560,536.095,431.311,5
1517,562,496.551,732.669,8
1518,562,643.119,449.648,1
1519,564,733.857,408.949,2
1520,564,517.397,408.0,16
1521,566,469.888,377.149,14
1522,568,546.698,390.679,2
1523,570,806.714,402.921,13
1524,572,536.095,431.311,5
1525,572,819.602,239.817,14
1526,574,518.118,394.136,16
1527,574,960.0,322.67,12
1528,576,351.621,408.0,17
1529,576,385.064,532.154,15
1530,578,725.485,408.0,12
1531,578,819.602,239.817,14
1532,580,480.127,380.22,4
1533,580,321.514,573.368,7
1534,582,555.88,410.384,2
1535,584,344.148,373.652,11
1536,586,533.333,394.241,15
1537,588,492.997,408.0,11
1538,588,549.46,403.406,12
1539,2,569.888,390.679,2
1540,2,530.85,405.222,14
1541,2,654.742,464.312,12
1542,2,634.692,-128.242,15
1543,2,341.338,473.547,17
1544,2,341.338,473.547,17
1545,2,600.0,300.0,7
1546,2,730.54,322.67,9
1547,2,484.578,633.78,13
1548,2,382.401,408.0,1
1549,2,726.938,394.864,14
1550,2,569.888,390.679,2
1551,2,600.0,300.0,8
1552,2,500.941,740.735,2
1553,2,643.119,462.784,4
1554,2,538.844,414.297,4
1555,2,520.674,683.191,16
1556,2,341.338,473.547,17
1557,2,520.674,683.191,16
1558,2,437.42,472.812,4
1559,2,543.949,405.301,11
1560,2,600.0,300.0,8
1561,2,347.777,513.744,5
1562,2,434.25,594.531,5
1563,2,507.883,410.384,13
1564,2,600.0,300.0,8
1565,2,543.221,400.72,16
1566,2,654.742,464.312,12
1567,2,434.25,594.531,5
1568,2,600.0,300.0,8
1569,2,634.692,-128.242,15
1570,2,341.338,473.547,17
1571,2,526.635,45.1131,16
1572,2,654.742,464.312,12
1573,2,243.742,482.984,11
1574,2,299.932,424.217,11
1575,2,525.948,691.314,11
1576,2,634.692,-128.242,15
1577,2,537.27,817.264,17
1578,2,507.883,410.384,13
1579,2,430.548,550.565,13
1580,2,365.245,380.548,14
1581,2,740.428,421.759,2
1582,2,437.626,597.84,2
1583,2,560.334,414.297,1
1584,2,517.662,403.242,2
1585,2,524.901,769.393,13
1586,2,634.692,-128.242,15
1587,2,526.635,45.1131,16
1588,2,654.742,464.312,12
1589,2,525.948,691.314,11
1590,2,537.27,817.264,17
1591,2,343.186,503.805,14
1592,2,508.23,401.417,13
1593,2,762.338,292.375,10
1594,2,340.957,500.405,8
1595,2,302.69,440.722,12
1596,2,508.23,401.417,13
1597,2,323.435,442.561,2
1598,2,368.723,334.88,1
1599,2,533.333,383.494,2
1600,2,368.723,334.88,1
1601,2,434.25,594.531,5
1602,2,338.08,406.206,1
1603,2,434.25,594.531,5
1604,6,338.08,406.206,1
1605,6,348.623,497.679,12
1606,6,526.635,45.1131,16
1607,8,634.692,-128.242,15
1608,8,592.163,781.44,2
1609,8,361.363,399.319,5
1610,10,600.0,300.0,7
1611,10,359.751,404.602,9
1612,12,343.186,503.805,14
1613,12,330.315,482.315,14
1614,14,332.502,291.756,11
1615,14,339.362,477.222,5
1616,16,406.133,489.512,17
1617,16,546.143,-23.1028,2
1618,18,522.338,710.255,12
1619,18,413.613,595.231,14
1620,20,600.0,300.0,8
1621,22,353.317,483.507,1
1622,22,517.397,398.835,2
1623,24,597.535,439.559,12
1624,26,719.839,505.236,17
1625,28,533.333,518.824,14
1626,30,332.502,291.756,11
1627,34,600.0,300.0,13
1628,36,526.396,349.446,4
1629,36,762.338,408.0,8
1630,38,763.703,328.233,14
1631,38,522.717,680.187,15
1632,44,917.383,319.577,12
1633,44,538.289,404.351,2
1634,46,576.127,484.094,4
1635,46,746.667,315.692,17
1636,50,743.31,415.749,8
1637,50,623.094,323.226,13
1638,52,726.938,408.0,14
1639,52,855.994,407.051,12
1640,54,843.469,277.586,13
1641,56,562.818,402.523,15
1642,56,527.094,509.163,2
1643,56,857.995,409.195,8
1644,58,501.535,531.709,4
1645,60,623.094,400.72,16
1646,64,547.56,486.103,5
1647,64,862.494,258.597,14
1648,66,533.333,-11.7041,10
1649,66,547.56,486.103,5
1650,70,668.658,385.934,17
1651,70,353.317,483.507,1
1652,70,508.075,404.221,12
1653,72,836.548,265.118,2
1654,74,878.832,250.965,15
1655,78,533.333,321.721,16
1656,78,861.746,262.897,5
1657,80,533.333,389.484,14
1658,82,870.285,352.209,12
1659,82,543.949,394.241,1
1660,82,600.0,300.0,7
1661,84,857.995,409.195,8
1662,86,879.175,189.484,2
1663,86,536.81,406.496,11
1664,88,866.667,242.475,16
1665,88,856.23,407.246,5
1666,88,533.333,389.484,14
1667,90,879.175,189.484,2
1668,92,850.855,296.066,12
1669,92,843.469,277.586,13
1670,96,879.175,189.484,2
1671,98,501.535,531.709,4
1672,100,878.832,250.965,15
1673,100,943.873,327.264,12
1674,100,524.901,408.0,13
1675,102,668.658,385.934,17
1676,102,879.175,189.484,2
1677,102,853.333,393.292,8
1678,104,879.175,189.484,2
1679,104,856.23,407.246,5
1680,106,837.245,406.106,14
1681,106,369.538,396.462,11
1682,108,738.812,406.805,1
1683,108,902.43,363.684,2
1684,110,524.6,398.02,9
1685,110,545.992,718.702,4
1686,110,853.333,289.451,8
1687,112,943.873,327.264,12
1688,112,856.23,407.246,5
1689,114,902.43,363.684,2
1690,114,563.02,421.756,14
1691,116,504.623,713.741,4
1692,116,943.873,327.264,12
1693,118,447.949,768.305,13
1694,118,310.074,327.504,17
1695,120,447.949,768.305,13
1696,122,530.383,689.702,1
1697,124,343.129,576.681,17
1698,128,902.43,363.684,2
1699,128,856.23,407.246,5
1700,130,364.294,408.599,1
1701,130,486.551,656.874,14
1702,132,878.832,250.965,15
1703,132,320.915,492.929,17
1704,134,742.289,316.082,9
1705,134,369.538,396.462,11
1706,136,510.269,393.474,16
1707,136,504.623,713.741,4
1708,136,878.832,250.965,15
1709,138,853.333,289.451,8
1710,138,306.763,416.715,11
1711,140,856.23,407.246,5
1712,140,510.269,393.474,16
1713,142,943.873,327.264,12
1714,142,548.99,486.954,14
1715,144,364.294,408.599,1
1716,144,943.873,327.264,12
1717,146,878.832,250.965,15
1718,146,853.333,270.292,2
1719,148,320.915,492.929,17
1720,148,504.623,713.741,4
1721,148,533.333,-11.7041,10
1722,150,553.111,478.424,13
1723,152,853.333,270.292,2
1724,152,943.873,327.264,12
1725,154,389.321,455.787,16
1726,154,504.623,713.741,4
1727,156,856.23,407.246,5
1728,156,364.294,408.599,1
1729,158,943.873,327.264,12
1730,158,553.111,478.424,13
1731,160,340.738,507.151,11
1732,160,847.836,271.917,2
1733,162,371.206,402.011,13
1734,162,376.836,414.297,17
1735,164,364.294,408.599,1
1736,164,853.333,289.451,8
1737,166,769.214,408.0,4
1738,166,389.321,455.787,16
1739,168,626.571,459.964,12
1740,170,753.604,302.711,14
1741,170,539.572,408.0,5
1742,170,544.624,525.919,11
1743,172,847.836,271.917,2
1744,174,762.793,408.0,15
1745,174,423.445,596.646,1
1746,176,626.571,459.964,12
1747,176,853.333,289.451,8
1748,176,371.206,402.011,13
1749,176,533.333,-11.7041,10
1750,178,762.793,408.0,15
1751,180,853.333,271.432,14
1752,182,327.069,467.903,16
1753,182,376.836,414.297,17
1754,184,769.214,408.0,4
1755,184,327.069,467.903,16
1756,186,537.384,675.262,5
1757,186,704.403,401.219,14
1758,188,846.651,312.773,2
1759,190,846.651,312.773,2
1760,192,360.49,448.879,11
1761,194,769.214,408.0,4
1762,194,762.793,408.0,15
1763,196,547.354,486.758,17
1764,196,704.403,401.219,14
1765,198,523.278,658.732,16
1766,198,769.214,408.0,4
1767,202,626.571,459.964,12
1768,204,470.729,766.189,13
1769,204,423.445,596.646,1
1770,204,846.651,312.773,2
1771,206,537.384,675.262,5
1772,206,704.403,401.219,14
1773,208,823.919,408.0,15
1774,210,746.667,396.941,16
1775,210,373.239,475.378,1
1776,210,537.384,675.262,5
1777,212,853.333,289.451,8
1778,212,455.424,464.455,14
1779,214,831.937,432.506,2
1780,214,778.465,395.436,12
1781,216,501.37,716.862,4
1782,216,528.956,674.788,16
1783,218,823.919,408.0,15
1784,218,418.328,589.085,17
1785,220,373.239,475.378,1
1786,220,831.937,432.506,2
1787,222,360.49,448.879,11
1788,224,540.42,421.756,13
1789,224,377.285,400.72,14
1790,226,543.389,674.015,1
1791,228,418.328,589.085,17
1792,228,528.956,674.788,16
1793,232,588.908,387.352,11
1794,232,403.276,406.496,4
1795,234,485.818,781.574,14
1796,234,823.919,408.0,15
1797,236,537.384,675.262,5
1798,236,708.357,536.239,1
1799,236,778.465,395.436,12
1800,236,831.937,432.506,2
1801,238,333.75,462.312,11
1802,238,540.42,421.756,13
1803,240,485.818,781.574,14
1804,242,558.784,399.372,2
1805,242,418.328,589.085,17
1806,246,533.333,-11.7041,10
1807,246,485.818,781.574,14
1808,248,778.465,395.436,12
1809,248,403.276,406.496,4
1810,250,353.591,386.706,2
1811,250,853.333,289.451,8
1812,252,441.42,530.322,9
1813,252,540.42,421.756,13
1814,254,530.571,697.31,16
1815,254,500.167,730.874,17
1816,256,485.818,781.574,14
1817,258,350.876,480.052,11
1818,258,756.555,303.487,4
1819,258,537.384,675.262,5
1820,260,530.571,697.31,16
1821,260,778.465,395.436,12
1822,260,823.919,408.0,15
1823,262,531.36,381.192,14
1824,262,500.167,730.874,17
1825,266,853.333,289.451,8
1826,266,395.632,411.779,1
1827,268,437.66,538.306,13
1828,268,756.555,303.487,4
1829,270,530.85,401.703,14
1830,270,395.632,411.779,1
1831,272,823.919,408.0,15
1832,274,395.632,411.779,1
1833,276,778.465,395.436,12
1834,278,496.235,710.731,17
1835,280,418.09,599.089,1
1836,280,329.854,486.0,13
1837,282,837.434,414.978,12
1838,282,756.555,303.487,4
1839,282,853.333,289.451,8
1840,284,353.591,386.706,2
1841,284,537.384,675.262,5
1842,286,341.673,496.316,14
1843,286,350.78,495.774,11
1844,286,426.263,90.252,13
1845,288,823.919,408.0,15
1846,288,519.968,444.535,17
1847,290,418.09,599.089,1
1848,290,426.263,90.252,13
1849,292,380.85,448.91,17
1850,292,328.488,342.166,5
1851,292,550.37,850.075,14
1852,294,773.333,390.679,4
1853,296,407.531,620.234,17
1854,296,353.591,386.706,2
1855,296,337.373,501.327,11
1856,298,853.333,289.451,8
1857,298,426.263,90.252,13
1858,300,555.88,737.62,1
1859,302,355.527,489.797,16
1860,304,533.333,-11.7041,10
1861,306,328.488,342.166,5
1862,308,550.37,850.075,14
1863,308,353.591,386.706,2
1864,308,426.263,90.252,13
1865,310,525.568,705.402,17
1866,312,776.151,396.317,1
1867,312,427.931,522.604,9
1868,314,823.919,408.0,15
1869,314,353.591,386.706,2
1870,314,837.434,414.978,12
1871,316,331.944,490.382,13
1872,316,550.37,850.075,14
1873,318,837.434,414.978,12
1874,318,495.007,741.401,16
1875,320,337.373,501.327,11
1876,322,361.956,490.901,5
1877,324,550.15,483.846,17
1878,324,766.396,295.617,17
1879,326,776.151,396.317,1
1880,326,853.333,289.451,8
1881,328,533.333,-11.7041,10
1882,328,361.956,490.901,5
1883,330,773.333,390.679,4
1884,330,535.527,813.05,16
1885,332,500.945,519.708,17
1886,334,837.434,414.978,12
1887,334,823.919,408.0,15
1888,336,347.71,491.569,13
1889,336,853.333,289.451,8
1890,336,550.37,850.075,14
1891,336,337.373,501.327,11
1892,338,533.333,682.479,17
1893,340,837.434,414.978,12
1894,342,773.667,307.788,1
1895,342,853.333,289.451,8
1896,344,353.591,386.706,2
1897,344,773.333,390.679,4
1898,346,350.418,476.474,16
1899,346,337.373,501.327,11
1900,346,550.37,850.075,14
1901,348,823.919,408.0,15
1902,350,438.232,535.602,13
1903,352,361.956,490.901,5
1904,354,480.11,709.316,16
1905,356,380.456,415.749,13
1906,356,853.333,289.451,8
1907,356,312.962,441.797,11
1908,358,533.333,682.479,17
1909,358,916.629,172.668,4
1910,362,471.533,590.836,2
1911,362,550.37,850.075,14
1912,364,916.629,172.668,4
1913,364,361.956,490.901,5
1914,366,851.952,277.114,8
1915,368,550.37,850.075,14
1916,370,528.916,696.117,5
1917,372,533.333,-11.7041,10
1918,372,773.667,307.788,1
1919,372,335.184,462.887,2
1920,374,597.262,951.548,16
1921,374,344.089,485.606,17
1922,376,600.0,300.0,7
1923,376,380.456,415.749,13
1924,378,773.667,307.788,1
1925,378,570.452,337.164,2
1926,380,746.667,386.194,12
1927,380,312.962,441.797,11
1928,382,528.916,696.117,5
1929,384,343.847,493.388,13
1930,384,823.919,408.0,15
1931,386,344.089,485.606,17
1932,388,425.731,509.132,12
1933,390,533.333,-11.7041,10
1934,390,496.499,715.823,14
1935,392,344.089,485.606,17
1936,392,773.667,307.788,1
1937,394,505.971,682.393,11
1938,394,866.113,251.445,2
1939,396,692.793,403.649,5
1940,396,851.952,277.114,8
1941,398,505.971,682.393,11
1942,400,866.113,251.445,2
1943,402,823.919,408.0,15
1944,404,446.152,513.912,1
1945,404,851.952,277.114,8
1946,406,344.089,485.606,17
1947,406,916.629,172.668,4
1948,406,597.262,951.548,16
1949,408,866.113,251.445,2
1950,408,530.571,700.652,5
1951,410,823.919,408.0,15
1952,412,427.931,522.604,9
1953,412,446.21,550.244,11
1954,414,561.718,651.079,14
1955,414,549.172,371.8,10
1956,414,347.826,495.548,12
1957,416,518.806,689.858,17
1958,416,866.113,251.445,2
1959,418,312.399,525.039,13
1960,418,345.797,490.65,5
1961,420,349.57,488.462,14
1962,420,446.152,513.912,1
1963,422,327.12,483.846,17
1964,422,513.912,678.087,13
1965,424,407.145,587.443,13
1966,424,535.527,800.456,16
1967,426,866.113,251.445,2
1968,426,916.629,172.668,4
1969,428,345.797,490.65,5
1970,428,823.919,408.0,15
1971,430,527.15,685.971,13
1972,430,446.21,550.244,11
1973,432,354.544,391.463,14
1974,434,866.113,251.445,2
1975,434,823.919,408.0,15
1976,436,851.952,277.114,8
1977,436,916.629,172.668,4
1978,436,345.797,490.65,5
1979,438,511.872,706.999,1
1980,438,527.15,685.971,13
1981,440,511.872,706.999,1
1982,442,447.377,527.367,12
1983,442,646.73,409.703,16
1984,444,339.868,479.071,17
1985,444,456.163,563.862,14
1986,446,446.21,550.244,11
1987,446,686.095,412.403,2
1988,446,447.377,527.367,12
1989,446,916.629,172.668,4
1990,448,363.672,403.649,10
1991,448,427.343,672.044,12
1992,450,437.392,536.038,12
1993,452,530.571,402.217,16
1994,452,441.758,535.128,1
1995,452,746.667,415.749,2
1996,454,916.629,172.668,4
1997,454,851.952,277.114,8
1998,456,544.893,408.0,13
1999,456,339.868,479.071,17
2000,458,823.919,408.0,15
2001,458,851.952,277.114,8
2002,460,466.6,412.351,14
2003,460,437.392,536.038,12
2004,462,410.78,496.484,10
2005,462,441.758,535.128,1
2006,464,345.797,490.65,5
2007,464,746.667,415.749,2
2008,466,347.123,488.572,14
2009,466,437.392,536.038,12
2010,468,916.629,172.668,4
2011,468,437.864,542.495,12
2012,470,345.797,490.65,5
2013,470,738.584,322.687,8
2014,472,301.771,581.91,14
2015,472,426.072,544.334,17
2016,474,823.919,408.0,15
2017,478,489.079,723.853,11
2018,478,540.271,508.533,2
2019,478,447.527,500.595,8
2020,480,346.795,457.863,16
2021,480,447.527,500.595,8
2022,480,359.069,426.516,13
2023,482,916.629,172.668,4
2024,482,378.503,399.523,5
2025,484,427.931,522.604,9
2026,484,357.305,495.178,17
2027,486,823.919,408.0,15
2028,488,301.771,581.91,14
2029,490,362.732,493.501,12
2030,492,372.153,465.178,1
2031,494,382.155,397.866,10
2032,496,525.43,682.482,2
2033,496,431.716,517.469,5
2034,498,372.153,465.178,1
2035,498,359.069,426.516,13
2036,500,430.991,594.656,11
2037,502,402.723,572.993,8
2038,506,348.325,481.658,9
2039,506,553.273,463.14,11
2040,508,525.43,682.482,2
2041,508,556.754,647.741,12
2042,510,823.919,408.0,15
2043,512,916.629,172.668,4
2044,512,402.723,572.993,8
2045,514,359.069,426.516,13
2046,516,402.723,572.993,8
2047,516,301.771,581.91,14
2048,518,588.278,405.698,11
2049,518,525.43,682.482,2
2050,518,549.005,410.384,16
2051,518,431.716,517.469,5
2052,520,556.754,647.741,12
2053,522,372.153,465.178,1
2054,524,431.716,517.469,5
2055,526,357.305,495.178,17
2056,528,301.771,581.91,14
2057,528,840.0,401.022,16
2058,530,895.497,179.605,11
2059,530,580.063,436.846,12
2060,532,729.841,316.389,13
2061,534,891.461,378.654,4
2062,534,360.995,420.564,5
2063,538,847.109,401.104,13
2064,540,895.497,179.605,11
2065,542,382.155,397.866,10
2066,544,357.305,495.178,17
2067,544,741.567,408.528,8
2068,544,823.919,413.543,13
2069,546,372.153,465.178,1
2070,546,848.966,264.148,15
2071,548,301.771,581.91,14
2072,550,891.461,378.654,4
2073,550,354.138,390.679,12
2074,552,778.465,391.085,13
2075,552,503.887,815.949,5
2076,556,480.127,560.275,17
2077,556,492.825,664.065,12
2078,556,301.771,581.91,14
2079,558,840.0,401.022,16
2080,558,372.153,465.178,1
2081,558,543.221,722.215,2
2082,560,749.794,408.949,13
2083,562,771.925,408.0,16
2084,564,301.771,581.91,14
2085,566,891.461,378.654,4
2086,566,848.966,264.148,15
2087,568,533.333,425.453,5
2088,568,363.158,410.898,8
2089,570,541.188,408.0,12
2090,572,363.158,410.898,8
2091,574,372.153,465.178,1
2092,576,891.461,378.654,4
2093,576,545.992,395.242,13
2094,578,891.461,378.654,4
2095,578,363.158,410.898,8
2096,580,541.188,408.0,12
2097,580,301.771,581.91,14
2098,582,435.297,582.248,2
2099,582,372.153,465.178,1
2100,584,771.925,408.0,16
2101,584,533.333,425.453,5
2102,586,693.46,316.314,11
2103,588,382.155,397.866,10
2104,588,535.076,409.075,14
2105,590,543.389,468.295,13
2106,590,890.364,224.169,15
2107,592,729.63,367.38,12
2108,594,372.153,465.178,1
2109,596,364.643,414.978,13
2110,596,891.461,378.654,4
2111,596,851.595,409.504,5
2112,598,366.864,407.246,14
2113,598,730.73,327.59,16
2114,600,528.37,702.354,2
2115,602,272.351,251.235,17
2116,602,364.643,414.978,13
2117,604,851.595,409.504,5
2118,604,729.63,367.38,12
2119,606,729.63,367.38,12
2120,608,757.283,403.406,4
2121,610,372.153,465.178,1
2122,612,849.406,406.805,5
2123,616,833.651,388.088,15
2124,616,693.46,316.314,11
2125,616,449.8,532.101,12
2126,620,730.73,327.59,16
2127,622,528.37,702.354,2
2128,622,757.283,403.406,4
2129,626,363.158,410.898,8
2130,626,760.032,334.977,15
2131,628,348.325,481.658,9
2132,630,849.406,406.805,5
2133,632,598.894,388.798,15
2134,634,366.864,407.246,14
2135,636,449.8,532.101,12
2136,638,730.73,327.59,16
2137,644,980.063,106.737,4
2138,648,519.968,698.873,13
2139,652,528.37,702.354,2
2140,652,580.984,410.207,17
2141,660,723.602,405.698,12
2142,662,980.063,106.737,4
2143,664,366.864,407.246,14
2144,668,747.104,418.672,2
2145,668,519.968,698.873,13
2146,672,729.24,384.689,5
2147,674,744.636,408.878,2
2148,674,580.984,410.207,17
2149,676,853.333,404.544,4
2150,676,499.341,414.781,15
2151,678,736.051,404.544,16
2152,682,736.051,426.516,13
2153,684,366.864,407.246,14
2154,686,533.333,410.778,4
2155,688,363.158,410.898,8
2156,692,372.153,465.178,1
2157,696,363.158,410.898,8
2158,698,978.321,149.783,2
2159,700,789.556,340.376,5
2160,702,739.968,412.403,4
2161,702,535.527,499.358,16
2162,704,672.605,407.051,2
2163,706,366.864,407.246,14
2164,708,433.397,444.945,17
2165,708,851.308,280.849,4
2166,710,732.825,302.216,13
2167,710,744.694,344.208,2
2168,712,842.742,268.578,11
2169,712,717.63,322.907,15
2170,714,366.864,407.246,14
2171,714,839.905,367.657,12
2172,716,363.158,410.898,8
2173,716,382.155,397.866,10
2174,718,743.905,414.978,14
2175,720,742.065,410.745,2
2176,722,858.277,263.121,13
2177,722,560.334,646.095,15
2178,724,839.905,367.657,12
2179,724,300.346,294.979,9
2180,726,851.308,280.849,4
2181,726,796.224,361.489,11
2182,728,480.075,413.229,1
2183,728,980.063,297.731,5
2184,730,363.158,410.898,8
2185,730,363.245,410.144,17
2186,732,539.127,405.493,14
2187,732,851.308,280.849,4
2188,734,865.752,242.359,13
2189,734,560.334,406.297,1
2190,736,796.224,361.489,11
2191,736,542.515,488.963,12
2192,738,539.127,405.493,14
2193,738,535.527,499.358,16
2194,742,855.994,412.594,2
2195,742,756.555,401.022,11
2196,744,348.358,498.171,1
2197,744,708.448,408.0,5
2198,746,757.283,417.165,14
2199,748,710.112,546.636,15
2200,750,700.647,401.703,16
2201,750,348.358,498.171,1
2202,750,721.216,422.014,2
2203,752,858.421,408.0,12
2204,752,536.69,394.864,17
2205,754,939.698,320.126,11
2206,754,690.031,340.198,14
2207,756,710.112,546.636,15
2208,758,690.031,336.742,16
2209,758,363.158,410.898,8
2210,758,808.453,409.894,14
2211,760,721.216,422.014,2
2212,760,635.754,395.242,4
2213,762,742.73,423.462,12
2214,764,690.031,336.742,16
2215,764,348.358,498.171,1
2216,764,530.206,490.732,14
2217,766,930.964,325.358,13
2218,768,770.781,297.331,5
2219,768,977.426,276.106,2
2220,770,846.057,409.703,11
2221,770,536.69,394.864,17
2222,772,930.964,325.358,13
2223,772,538.844,408.0,14
2224,774,524.151,504.281,5
2225,774,348.358,498.171,1
2226,774,363.158,410.898,8
2227,774,635.754,395.242,4
2228,776,349.454,399.463,15
2229,776,522.584,690.827,17
2230,776,541.188,399.215,16
2231,778,776.151,311.471,12
2232,778,537.406,713.984,4
2233,780,960.0,131.077,11
2234,780,363.158,410.898,8
2235,784,864.302,376.441,13
2236,784,538.844,408.0,14
2237,786,874.73,389.484,5
2238,786,856.543,414.978,12
2239,788,434.806,582.637,9
2240,788,797.998,389.484,11
2241,790,794.643,405.301,17
2242,792,859.557,395.718,16
2243,794,538.844,408.0,14
2244,796,977.426,276.106,2
2245,796,794.643,405.301,17
2246,798,537.406,713.984,4
2247,798,363.158,410.898,8
2248,800,874.73,389.484,5
2249,802,348.358,498.171,1
2250,802,714.49,413.386,15
2251,808,757.662,386.328,14
2252,808,732.114,414.297,5
2253,808,823.047,282.044,16
2254,808,739.729,401.022,11
2255,810,977.426,276.106,2
2256,810,856.543,414.978,12
2257,812,882.748,230.003,13
2258,812,537.406,713.984,4
2259,816,537.27,392.538,15
2260,818,754.521,332.206,14
2261,818,531.766,395.242,17
2262,820,363.158,410.898,8
2263,820,802.673,409.353,2
2264,820,584.114,404.544,5
2265,822,888.983,246.573,12
2266,824,348.358,498.171,1
2267,826,712.675,450.488,14
2268,826,871.611,240.336,15
2269,828,537.406,713.984,4
2270,830,857.7,401.219,13
2271,834,802.673,409.353,2
2272,834,827.835,395.242,17
2273,836,826.397,278.296,16
2274,838,547.886,396.317,12
2275,840,363.158,410.898,8
2276,842,514.503,715.356,11
2277,844,749.429,405.102,17
2278,844,537.406,713.984,4
2279,846,348.358,498.171,1
2280,846,815.206,283.829,14
2281,848,753.087,315.614,2
2282,852,348.358,498.171,1
2283,852,857.327,270.51,12
2284,854,503.849,419.683,5
2285,854,846.603,369.161,15
2286,856,560.0,664.231,2
2287,856,749.429,405.102,17
2288,858,866.667,247.952,12
2289,860,373.965,907.612,11
2290,864,533.333,403.406,8
2291,864,815.206,283.829,14
2292,864,573.842,390.472,4
2293,866,864.047,351.055,17
2294,866,373.965,907.612,11
2295,872,807.423,329.134,15
2296,872,348.358,498.171,1
2297,872,855.994,265.231,5
